Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Photovoltaic,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Wind,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Other,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Total,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
2015,19325,Umatilla Electric Coop Assn,OR,0.023, ,0.04, ,0.063,4, ,2, ,6,0, ,0, ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.023,0,0.04,0,0.063,4,0,2,0,6,0,0,0,0,0
2015,19390,"UGI Utilities, Inc",PA,0.434,0.322,0.16,0,0.916,67,9,3,0,79,26.869,21.124, , ,47.993,0.019, , , ,0.019,6, , , ,6, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.453,0.322,0.16,0,0.935,73,9,3,0,85,26.869,21.124,0,0,47.993
2015,19396,Tri-County Electric Coop,MI,0.075,0.005,0,0,0.08,16,1,0,0,17,48.789,0.344,0,0,49.133,0.007,0,0,0,0.007,3,0,0,0,3,0.789,0,0,0,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.005,0,0,0.087,19,1,0,0,20,49.578,0.344,0,0,49.922
2015,19397,City of Ukiah - (CA),CA,0.211,0.266, , ,0.477,48,1, , ,49, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.211,0.266,0,0,0.477,48,1,0,0,49,0,0,0,0,0
2015,19431,City of Union - (SC),SC,0.011, , , ,0.011,3, , , ,3,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.011,0,0,0,0.011,3,0,0,0,3,0,0,0,0,0
2015,19435,Union Electric Membership Corp - (NC),NC,0.87, , , ,0.87,87, , , ,87,115.505, , , ,115.505, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.87,0,0,0,0.87,87,0,0,0,87,115.505,0,0,0,115.505
2015,19436,Union Electric Co - (MO),MO,21.36,32.873, , ,54.233,2233,1463, , ,3696, , , , ,0,0.048,0.018, , ,0.066,18,6, , ,24, , , , ,0, , , , ,0, , , , ,0, , , , ,0,21.408,32.891,0,0,54.299,2251,1469,0,0,3720,0,0,0,0,0
2015,19437,Western Iowa Power Coop,IA,0.1, , , ,0.1,7, , , ,7,0.001, , , ,0.001,0.11, , , ,0.11,5, , , ,5,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.21,0,0,0,0.21,12,0,0,0,12,0.001,0,0,0,0.001
2015,19445,"Southern Indiana R E C, Inc",IN,0.152, , , ,0.152,12, , , ,12,71.78, , , ,71.78, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.152,0,0,0,0.152,12,0,0,0,12,71.78,0,0,0,71.78
2015,19446,Duke Energy Kentucky,KY,0.107,0.483, , ,0.59,25,10, , ,35, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.107,0.483,0,0,0.59,25,10,0,0,35,0,0,0,0,0
2015,19490,United Electric Coop Service Inc - (TX),TX,0.419,0.012, , ,0.431,81,8, , ,89, , , , ,0,0.112,0.018, , ,0.13,38,4, , ,42, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.531,0.03,0,0,0.561,119,12,0,0,131,0,0,0,0,0
2015,19497,United Illuminating Co,CT,13.323,13.44,1.523, ,28.286,2169,113,13, ,2295,6446.392,4432.54,546.28, ,11425.212, , ,0.1, ,0.1, , ,1, ,1, , ,37.68, ,37.68, , , , ,0, , , , ,0, , , , ,0,13.323,13.44,1.623,0,28.386,2169,113,14,0,2296,6446.392,4432.54,583.96,0,11462.892
2015,19499,"United Power, Inc",CO,7.4,0.339,0.021, ,7.76,1205,11,1, ,1217,1.97,0,0, ,1.97,0.022,0.012,0, ,0.034,8,8,0, ,16, , , , ,0, , , , ,0, , , , ,0, , , , ,0,7.422,0.351,0.021,0,7.794,1213,19,1,0,1233,1.97,0,0,0,1.97
2015,19501,"Union Rural Electric Coop, Inc",OH,0.057,0.027, , ,0.084,7,1, , ,8, , , , ,0,0.005, , , ,0.005,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.062,0.027,0,0,0.089,9,1,0,0,10,0,0,0,0,0
2015,19547,Hawaiian Electric Co Inc,HI,187.505,35.89, , ,223.395,40220,1026, , ,41246, , , , ,0,0.001,0.024, , ,0.025,2,3, , ,5, , , , ,0, , , , ,0, , , , ,0, , , , ,0,187.506,35.914,0,0,223.42,40222,1029,0,0,41251,0,0,0,0,0
2015,19558,Homer Electric Assn Inc,AK,0.126,0.031, , ,0.157,41,8, , ,49,56.421,5.822, , ,62.243,0.099,0.019, , ,0.118,35,3, , ,38,12.038,4.925, , ,16.963, , , , ,0, , , , ,0, , , , ,0,0.225,0.05,0,0,0.275,76,11,0,0,87,68.459,10.747,0,0,79.206
2015,19578,Upper Peninsula Power Company,MI,0.485,0.007, , ,0.492,82,2, , ,84, , , , ,0,0.064,0.002, , ,0.066,22,1, , ,23, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.549,0.009,0,0,0.558,104,3,0,0,107,0,0,0,0,0
2015,19579,Upshur Rural Elec Coop Corp,TX,0.204, , , ,0.204,18, , , ,18,63.38, , , ,63.38,0.009, , , ,0.009,1, , , ,1,0.014, , , ,0.014, , , , ,0, , , , ,0, , , , ,0,0.213,0,0,0,0.213,19,0,0,0,19,63.394,0,0,0,63.394
2015,19603,USBIA-Mission Valley Power,MT,0.045, , , ,0.045,13, , , ,13,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.045,0,0,0,0.045,13,0,0,0,13,0,0,0,0,0
2015,19667,Utilities Dist-Western IN REMC,IN,0.112, ,0.028, ,0.14,20,0,3, ,23,46.675,0,0,0,46.675,0.002, ,0.003, ,0.005,1, ,2, ,3,0, ,0, ,0, , , , ,0, , , , ,0, , , , ,0,0.114,0,0.031,0,0.145,21,0,5,0,26,46.675,0,0,0,46.675
2015,19728,"UNS Electric, Inc",AZ,13.967,5.6,0.772,0,20.339,1670,109,14,0,1793,11745.758,3467.104,352.49,0,15565.352,0.3,0.006,0,0,0.306,100,3,0,0,103,201.843,0.899,0,0,202.742, , , , ,0, , , , ,0, , , , ,0,14.267,5.606,0.772,0,20.645,1770,112,14,0,1896,11947.601,3468.003,352.49,0,15768.094
2015,19784,Vera Irrigation District #15,WA,0.015, , , ,0.015,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.015,0,0,0,0.015,1,0,0,0,1,0,0,0,0,0
2015,19785,Verdigris Valley Elec Coop Inc,OK,0.082, , , ,0.082,14, , , ,14,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.082,0,0,0,0.082,14,0,0,0,14,0,0,0,0,0
2015,19790,Verendrye Electric Coop Inc,ND, , , , ,0, , , , ,0, , , , ,0,0.034, , , ,0.034,4, , , ,4,7.014, , , ,7.014, , , , ,0, , , , ,0, , , , ,0,0.034,0,0,0,0.034,4,0,0,0,4,7.014,0,0,0,7.014
2015,19791,"Vermont Electric Cooperative, Inc",VT,3.271,2.338, , ,5.609,521,36, , ,557, , , , ,0,0.191,0.088, , ,0.279,30,6, , ,36, , , , ,0,0.009,0.282, , ,0.291,1,2, , ,3, , , , ,0,3.471,2.708,0,0,6.179,552,44,0,0,596,0,0,0,0,0
2015,19806,"Victoria Electric Coop, Inc",TX,0.04, , , ,0.04,5, , , ,5,10.515, , , ,10.515,0.12, , , ,0.12,4, , , ,4,9.877, , , ,9.877, , , , ,0, , , , ,0, , , , ,0,0.16,0,0,0,0.16,9,0,0,0,9,20.392,0,0,0,20.392
2015,19813,Vernon Electric Coop,WI,0.34, , , ,0.34,51, , , ,51,439.735, , , ,439.735,0.03, , , ,0.03,3, , , ,3,4.535, , , ,4.535, , , , ,0, , , , ,0, , , , ,0,0.37,0,0,0,0.37,54,0,0,0,54,444.27,0,0,0,444.27
2015,19840,"Valley Electric Assn, Inc",NV,0.937,0.098,0,0,1.035,129,11,0,0,140,701.402,88.123,0,0,789.525,0.022,0.002,0,0,0.024,10,1,0,0,11,16.987,0,0,0,16.987,0.051,0.001,0,0,0.052,8,1,0,0,9,19.52,0.001,0,0,19.521,1.01,0.101,0,0,1.111,147,13,0,0,160,737.909,88.124,0,0,826.033
2015,19856,City of Vineland - (NJ),NJ,0.875,3.649,9.49, ,14.014,145,29,11, ,185, , , , ,0,0.04, ,0.003, ,0.043,2, ,1, ,3, , , , ,0, ,0.16, , ,0.16, ,1, , ,1, , , , ,0,0.915,3.809,9.493,0,14.217,147,30,12,0,189,0,0,0,0,0
2015,19876,Virginia Electric & Power Co,NC,0.142,0.384,0,0,0.526,34,6,0,0,40, , , , ,0,0.012,0.046,0,0,0.058,2,7,0,0,9, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.154,0.43,0,0,0.584,36,13,0,0,49,0,0,0,0,0
2015,19876,Virginia Electric & Power Co,VA,6.891,5.41,0.019,0,12.32,1485,165,1,0,1651, , , , ,0,0.048,0.072,0,0,0.12,20,9,0,0,29, , , , ,0, , , , ,0, , , , ,0, , , , ,0,6.939,5.482,0.019,0,12.44,1505,174,1,0,1680,0,0,0,0,0
2015,19882,Virginia Tech Electric Service,VA,0.136,0.108,0,0,0.244,34,4,0,0,38,20.661,7.098,0,0,27.759, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.136,0.108,0,0,0.244,34,4,0,0,38,20.661,7.098,0,0,27.759
2015,19883,City of Virginia - (MN),MN, ,0.03, , ,0.03, ,3, , ,3, ,13, , ,13, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0,0.03,0,0,0.03,0,3,0,0,3,0,13,0,0,13
2015,19947,City of Wadena - (MN),MN,0.002, , , ,0.002,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2015,19951,City of Wadsworth - (OH),OH,0.025, ,0.1, ,0.125,3, ,1, ,4,0.007, ,0, ,0.007, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.025,0,0.1,0,0.125,3,0,1,0,4,0.007,0,0,0,0.007
2015,19981,Wake Electric Membership Corp,NC,0.255,0.003, , ,0.258,52,1, , ,53,94.594,0.2, , ,94.794, ,0.006, , ,0.006, ,1, , ,1, ,0.4, , ,0.4, , , , ,0, , , , ,0, , , , ,0,0.255,0.009,0,0,0.264,52,2,0,0,54,94.594,0.6,0,0,95.194
2015,20038,Town of Wallingford - (CT),CT,0.01,0.263, , ,0.273,3,2, , ,5,0,52.6, , ,52.6, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01,0.263,0,0,0.273,3,2,0,0,5,0,52.6,0,0,52.6
2015,20065,Walton Electric Member Corp,GA,0.221,0.14, , ,0.361,55,2, , ,57, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.221,0.14,0,0,0.361,55,2,0,0,57,0,0,0,0,0
2015,20135,City of Washington - (UT),UT,0.256, , , ,0.256,32, , , ,32, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.256,0,0,0,0.256,32,0,0,0,32,0,0,0,0,0
2015,20136,City of Waseca - (MN),MN,0.004,0.036, , ,0.04,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.004,0.036,0,0,0.04,1,1,0,0,2,0,0,0,0,0
2015,20138,"Wasco Electric Coop, Inc",OR,0.049,0.001, , ,0.05,12,1, , ,13,28.373,0.31, , ,28.683, , , , ,0, , , , ,0, , , , ,0, ,0.1, , ,0.1, ,1, , ,1, ,225.28, , ,225.28,0.049,0.101,0,0,0.15,12,2,0,0,14,28.373,225.59,0,0,253.963
2015,20146,Washington Elec Member Corp,GA,0.007, , , ,0.007,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.007,0,0,0,0.007,1,0,0,0,1,0,0,0,0,0
2015,20150,Washington Electric Coop - (OH),OH,0.025,0,0,0,0.025,6,0,0,0,6,0,0,0,0,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.025,0,0,0,0.025,6,0,0,0,6,0,0,0,0,0
2015,20151,Washington Electric Coop - (VT),VT,1.577,0.085, , ,1.662,234,8, , ,242, , , , ,0,0.02, , , ,0.02,5, , , ,5, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.597,0.085,0,0,1.682,239,8,0,0,247,0,0,0,0,0
2015,20169,Avista Corp,ID,0.16,0.159,0,0,0.319,33,9,0,0,42, , , , ,0,0.013,0.002,0,0,0.015,4,1,0,0,5, , , , ,0,0.009,0.065,0,0,0.074,2,1,0,0,3, , , , ,0,0.182,0.226,0,0,0.408,39,11,0,0,50,0,0,0,0,0
2015,20169,Avista Corp,WA,1.207,0.458,0,0,1.665,238,38,0,0,276, , , , ,0,0.12,0,0,0,0.12,16,0,0,0,16, , , , ,0,0.063,0.017,0,0,0.08,9,1,0,0,10, , , , ,0,1.39,0.475,0,0,1.865,263,39,0,0,302,0,0,0,0,0
2015,20182,Waterloo Light & Water Comm,WI, ,0.006,0,0,0.006, ,1,0,0,1,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0,0.006,0,0,0.006,0,1,0,0,1,0,0,0,0,0
2015,20211,Village of Waunakee - (WI),WI,0.005,0.037,0,0,0.042,1,6,0,0,7,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0.005,0.037,0,0,0.042,1,6,0,0,7,0,0,0,0,0
2015,20214,Waverly Municipal Elec Utility,IA,0.01, , , ,0.01,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01,0,0,0,0.01,1,0,0,0,1,0,0,0,0,0
2015,20222,Wayne-White Counties Elec Coop,IL,0.134, , , ,0.134,9, , , ,9,92.304, , , ,92.304, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.134,0,0,0,0.134,9,0,0,0,9,92.304,0,0,0,92.304
2015,20310,Town of Wellesley - (MA),MA,0.522,0.101,0,0,0.623,86,4,0,0,90, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.522,0.101,0,0,0.623,86,4,0,0,90,0,0,0,0,0
2015,20318,Webster Electric Coop,MO,0.03, , , ,0.03,10, , , ,10,0, , , ,0,0.02, , , ,0.02,6, , , ,6,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.05,0,0,0,0.05,16,0,0,0,16,0,0,0,0,0
2015,20334,Wellsborough Electric Co,PA,0.014,0.018,0, ,0.032,2,2,0, ,4,0,0,0, ,0,0.018,0.002,0, ,0.02,5,1,0, ,6,0,0,0, ,0, , , , ,0, , , , ,0, , , , ,0,0.032,0.02,0,0,0.052,7,3,0,0,10,0,0,0,0,0
2015,20363,West Central Electric Coop Inc - (MO),MO,0.131, , , ,0.131,19, , , ,19,62, , , ,62, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.131,0,0,0,0.131,19,0,0,0,19,62,0,0,0,62
2015,20371,"West Florida El Coop Assn, Inc",FL,0.085, , , ,0.085,15, , , ,15,0.04, , , ,0.04, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.085,0,0,0,0.085,15,0,0,0,15,0.04,0,0,0,0.04
2015,20387,West Penn Power Company,PA,3.648,1.719,0.858, ,6.225,448,33,4, ,485,0,0,0, ,0,0.081,0.017,0.003, ,0.101,29,8,1, ,38,0,0,0, ,0, ,0.005, , ,0.005, ,1, , ,1, ,0, , ,0,3.729,1.741,0.861,0,6.331,477,42,5,0,524,0,0,0,0,0
2015,20397,City of West Point - (NE),NE, ,0.002, , ,0.002, ,1, , ,1, , , , ,0, ,0.003, , ,0.003, ,1, , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0,0.005,0,0,0.005,0,2,0,0,2,0,0,0,0,0
2015,20401,West River Electric Assn Inc,SD,0.022,0.15, , ,0.172,4,1, , ,5,11.789,21.25, , ,33.039,0.058,0.01, , ,0.068,16,1, , ,17,20.141,6.255, , ,26.396, , , , ,0, , , , ,0, , , , ,0,0.08,0.16,0,0,0.24,20,2,0,0,22,31.93,27.505,0,0,59.435
2015,20434,City of Westby,WI, ,0.007,0,0,0.007, ,1,0,0,1,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0,0.007,0,0,0.007,0,1,0,0,1,0,0,0,0,0
2015,20455,Western Massachusetts Electric Company,MA,19.613,28.155,0.922, ,48.69,3101,182,6, ,3289, , , , ,0,0.009,0.013,0.6, ,0.622,3,2,1, ,6, , , , ,0,0.002,7.409, , ,7.411,1,11, , ,12, , , , ,0,19.624,35.577,1.522,0,56.723,3105,195,7,0,3307,0,0,0,0,0
2015,20456,Twin Valleys Public Power Dist,NE, , , , ,0, , , , ,0, , , , ,0,0.002, , , ,0.002,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2015,20476,Western Coop Electric Assn Inc,KS, , , , ,0, , , , ,0, , , , ,0,0.01, , , ,0.01,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01,0,0,0,0.01,2,0,0,0,2,0,0,0,0,0
2015,20477,City of Westerville - (OH),OH,0.009, , , ,0.009,8, , , ,8, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.009,0,0,0,0.009,8,0,0,0,8,0,0,0,0,0
2015,20509,Wheat Belt Public Power Dist,NE,0.02, , , ,0.02,2, , , ,2,9.267, , , ,9.267,0.05, , , ,0.05,4, , , ,4,4.027, , , ,4.027, , , , ,0, , , , ,0, , , , ,0,0.07,0,0,0,0.07,6,0,0,0,6,13.294,0,0,0,13.294
2015,20521,Wheeling Power Co,WV,0.191,0.023, , ,0.214,20,2, , ,22,111.85,4.774, , ,116.624,0.004, , , ,0.004,2, , , ,2,0.022, , , ,0.022, , , , ,0, , , , ,0, , , , ,0,0.195,0.023,0,0,0.218,22,2,0,0,24,111.872,4.774,0,0,116.646
2015,20574,White River Valley El Coop Inc,MO,0.518, , , ,0.518,58, , , ,58,30.24, , , ,30.24,0.003, , , ,0.003,1, , , ,1,0.03, , , ,0.03, , , , ,0, , , , ,0, , , , ,0,0.521,0,0,0,0.521,59,0,0,0,59,30.27,0,0,0,30.27
2015,20576,"White River Electric Assn, Inc",CO,0.007,0.002, , ,0.009,2,1, , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , ,0.012, ,0.012, , ,1, ,1, , , , ,0,0.007,0.002,0.012,0,0.021,2,1,1,0,4,0,0,0,0,0
2015,20583,Whitehall Electric Utility,WI, ,0.012,0,0,0.012, ,1,0,0,1,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0,0.012,0,0,0.012,0,1,0,0,1,0,0,0,0,0
2015,20603,Northeastern Rural E M C,IN,0.025, , , ,0.025,1, , , ,1,0, , , ,0,0.026, , , ,0.026,6, , , ,6,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.051,0,0,0,0.051,7,0,0,0,7,0,0,0,0,0
2015,20639,"Wild Rice Electric Coop, Inc",MN,0.043,0.038, , ,0.081,6,4, , ,10,32.055,24.379, , ,56.434,0.006,0.05, , ,0.056,2,1, , ,3,1.377,167.398, , ,168.775, , , , ,0, , , , ,0, , , , ,0,0.049,0.088,0,0,0.137,8,5,0,0,13,33.432,191.777,0,0,225.209
2015,20824,Village of Winnetka - (IL),IL,0.027, , , ,0.027,3, , , ,3,7.933, , , ,7.933, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.027,0,0,0,0.027,3,0,0,0,3,7.933,0,0,0,7.933
2015,20847,Wisconsin Electric Power Co,MI,0.102,0.007,0,0,0.109,18,2,0,0,20,0,0,0,0,0,0.031,0.026,0,0,0.057,5,2,0,0,7,0,0,0,0,0,0,0.005,0,0,0.005,0,2,0,0,2,0,0,0,0,0,0.133,0.038,0,0,0.171,23,6,0,0,29,0,0,0,0,0
2015,20847,Wisconsin Electric Power Co,WI,2.421,1.864,0.01,0,4.295,449,150,1,0,600,0,0,0,0,0,0.443,0.977,0,0,1.42,29,37,0,0,66,0,0,0,0,0,0,0.025,0,0,0.025,0,3,0,0,3,0,0,0,0,0,2.864,2.866,0.01,0,5.74,478,190,1,0,669,0,0,0,0,0
2015,20856,Wisconsin Power & Light Co,WI,1.676,1.151, , ,2.827,313,120, , ,433, , , , ,0,0.33,0.198, , ,0.528,40,22, , ,62, , , , ,0,0.02,0.289, , ,0.309,1,17, , ,18, , , , ,0,2.026,1.638,0,0,3.664,354,159,0,0,513,0,0,0,0,0
2015,20860,Wisconsin Public Service Corp,MI,0.008, , , ,0.008,3, , , ,3, , , , ,0,0.005, , , ,0.005,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.013,0,0,0,0.013,5,0,0,0,5,0,0,0,0,0
2015,20860,Wisconsin Public Service Corp,WI,1.598,2.081, , ,3.679,327,158, , ,485, , , , ,0,0.441,0.511, , ,0.952,39,15, , ,54, , , , ,0,0.01,0.031, , ,0.041,1,3, , ,4, , , , ,0,2.049,2.623,0,0,4.672,367,176,0,0,543,0,0,0,0,0
2015,20862,Wisconsin Rapids W W & L Comm,WI,0.054,0.248, , ,0.302,12,4, , ,16,27,0, , ,27, , , , ,0, , , , ,0, , , , ,0, ,0.325, , ,0.325, ,1, , ,1, , , , ,0,0.054,0.573,0,0,0.627,12,5,0,0,17,27,0,0,0,27
2015,20885,Withlacoochee River Elec Coop,FL,0.78,0.06,0.07, ,0.91,146,17,4, ,167,2.917,1.703, , ,4.62,0.006, , , ,0.006,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.786,0.06,0.07,0,0.916,147,17,4,0,168,2.917,1.703,0,0,4.62
2015,20913,Town of Wolfeboro - (NH),NH,0.126, , , ,0.126,18, , , ,18,62.67, , , ,62.67,0.004, , , ,0.004,1, , , ,1,0.183, , , ,0.183, , , , ,0, , , , ,0, , , , ,0,0.13,0,0,0,0.13,19,0,0,0,19,62.853,0,0,0,62.853
2015,20951,Woodbury County Rural E C A,IA,0.029, , , ,0.029,1, , , ,1,0.021, , , ,0.021, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.029,0,0,0,0.029,1,0,0,0,1,0.021,0,0,0,0.021
2015,20963,Woodruff Electric Coop Corp,AR,0.001,0.008, , ,0.009,1,1, , ,2, , , , ,0,0.004, , , ,0.004,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.005,0.008,0,0,0.013,2,1,0,0,3,0,0,0,0,0
2015,20996,Wright-Hennepin Coop Elec Assn,MN,0.07,0.002,0,0,0.072,8,1,0,0,9,2.387,0.169,0,0,2.556,0.1,0.02,0,0,0.12,6,1,0,0,7,4.85,1.279,0,0,6.129, , , , ,0, , , , ,0, , , , ,0,0.17,0.022,0,0,0.192,14,2,0,0,16,7.237,1.448,0,0,8.685
2015,20997,Yellowstone Valley Elec Co-op,MT,0.17, , , ,0.17,15, , , ,15,0, , , ,0,0.03, , , ,0.03,4, , , ,4,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.2,0,0,0,0.2,19,0,0,0,19,0,0,0,0,0
2015,21002,York Electric Coop Inc,SC,0.135, , , ,0.135,26, , , ,26,63, , , ,63, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.135,0,0,0,0.135,26,0,0,0,26,63,0,0,0,63
2015,21048,Wyandotte Municipal Serv Comm,MI,0.029,0.2,0.272, ,0.501,7,24,3, ,34,13.187,37.635,0, ,50.822, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.029,0.2,0.272,0,0.501,7,24,3,0,34,13.187,37.635,0,0,50.822
2015,21079,Wyrulec Company,NE,0.002, , , ,0.002,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2015,21079,Wyrulec Company,WY,0.005, , , ,0.005,2, , , ,2, , , , ,0,0.003, , , ,0.003,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.008,0,0,0,0.008,4,0,0,0,4,0,0,0,0,0
2015,21081,Yampa Valley Electric Assn Inc,CO,0.255,0.065, , ,0.32,45,9, , ,54,4.728,5.703, , ,10.431,0.02,0, , ,0.02,2,0, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.275,0.065,0,0,0.34,47,9,0,0,56,4.728,5.703,0,0,10.431
2015,21101,Village of Yellow Springs - (OH),OH,0.19,1, , ,1.19,20,1, , ,21, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.19,1,0,0,1.19,20,1,0,0,21,0,0,0,0,0
2015,21111,Perennial Public Power Dist,NE,0.037, , , ,0.037,4, , , ,4,2.2, , , ,2.2, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.037,0,0,0,0.037,4,0,0,0,4,2.2,0,0,0,2.2
2015,21244,"Southside Electric Coop, Inc",VA,1.065, , , ,1.065,70, , , ,70,6.85, , , ,6.85,0.003, , , ,0.003,1, , , ,1,0, , , ,0,0, , , ,0,0, , , ,0,0, , , ,0,1.068,0,0,0,1.068,71,0,0,0,71,6.85,0,0,0,6.85
2015,21513,"Fergus Electric Coop, Inc",MT,0.11, , , ,0.11,12, , , ,12, , , , ,0,0.018, , , ,0.018,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.128,0,0,0,0.128,14,0,0,0,14,0,0,0,0,0
2015,21538,"Mohave Electric Cooperative, I",AZ,3.724,1.593, , ,5.317,441,66, , ,507,196.626,33.754, , ,230.38,0.055, , , ,0.055,25, , , ,25, , , , ,0, , , , ,0, , , , ,0, , , , ,0,3.779,1.593,0,0,5.372,466,66,0,0,532,196.626,33.754,0,0,230.38
