|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Customers.Residential|,|Photovoltaic.Customers.Commercial|,|Photovoltaic.Customers.Industrial|,|Photovoltaic.Customers.Transportation|,|Photovoltaic.Customers.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Customers.Residential|,|Photovoltaic.Storage Customers.Commercial|,|Photovoltaic.Storage Customers.Industrial|,|Photovoltaic.Storage Customers.Transportation|,|Photovoltaic.Storage Customers.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Customers.Residential|,|Wind.Customers.Commercial|,|Wind.Customers.Industrial|,|Wind.Customers.Transportation|,|Wind.Customers.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Customers.Residential|,|Other.Customers.Commercial|,|Other.Customers.Industrial|,|Other.Customers.Transportation|,|Other.Customers.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Customers.Residential|,|All Technologies.Customers.Commercial|,|All Technologies.Customers.Industrial|,|All Technologies.Customers.Transportation|,|All Technologies.Customers.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2018,WI,1997,City of Boscobel - (WI),MISO,DC,.,0.012,0.000,0.000,0.012,.,1,0,0,1,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.012,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,WI,3208,Cedarburg Light & Water Comm,MISO,DC,0.014,0.008,0.000,0.000,0.022,2,1,0,0,3,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.014,0.008,0.000,0.000,0.022,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,WI,3293,Central Wisconsin Elec Coop,MISO,DC,0.249,.,.,.,0.249,44,.,.,.,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.249,0.000,0.000,0.000,0.249,44,0,0,0,44,0.000,0.000,0.000,0.000,0.000
2018,WI,3498,Chippewa Valley Electric Coop,MISO,AC,0.086,.,.,.,0.086,9,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62.771,.,.,.,62.771,0.010,.,.,.,0.010,2,.,.,.,2,2.292,.,.,.,2.292,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.096,0.000,0.000,0.000,0.096,11,0,0,0,11,65.063,0.000,0.000,0.000,65.063
2018,WI,3701,Clark Electric Coop - (WI),MISO,AC,0.190,0.020,.,.,0.210,27,1,.,.,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.409,19.931,.,.,23.340,0.002,.,.,.,0.002,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.192,0.020,0.000,0.000,0.212,28,1,0,0,29,3.409,19.931,0.000,0.000,23.340
2018,WI,4073,City of Columbus - (WI),MISO,DC,0.005,0.005,0.000,0.000,0.010,2,1,0,0,3,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.000,0.000,0.010,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,WI,4607,City of Cuba City,MISO,DC,.,0.006,0.000,0.000,0.006,.,1,0,0,1,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,WI,4715,Dahlberg Light & Power Co,MISO,AC,0.133,.,.,.,0.133,22,.,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.133,0.000,0.000,0.000,0.133,22,0,0,0,22,0.000,0.000,0.000,0.000,0.000
2018,WI,5417,Dunn County Electric Coop,MISO,AC,0.496,.,.,.,0.496,57,.,.,.,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34.119,.,.,.,34.119,0.015,.,.,.,0.015,3,.,.,.,3,4.491,.,.,.,4.491,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.511,0.000,0.000,0.000,0.511,60,0,0,0,60,38.610,0.000,0.000,0.000,38.610
2018,WI,5551,City of Eagle River - (WI),MISO,DC,.,0.338,0.000,0.000,0.338,.,4,0,0,4,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.338,0.000,0.000,0.338,0,4,0,0,4,0.000,0.000,0.000,0.000,0.000
2018,WI,5574,East Central Energy,MISO,AC,0.071,0.000,0.000,0.000,0.071,11,0,0,0,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10.665,0.000,0.000,0.000,10.665,0.023,0.000,0.000,0.000,0.023,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.094,14,0,0,0,14,10.665,0.000,0.000,0.000,10.665
2018,WI,5632,Eau Claire Electric Coop,MISO,AC,0.366,0.049,0.000,0.000,0.415,41,3,0,0,44,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,16.923,3.040,0.000,0.000,19.963,0.020,0.000,0.000,0.000,0.020,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.386,0.049,0.000,0.000,0.435,43,3,0,0,46,16.923,3.040,0.000,0.000,19.963
2018,WI,6043,City of Evansville,MISO,DC,0.066,0.003,0.000,0.000,0.069,7,1,0,0,8,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.066,0.003,0.000,0.000,0.069,7,1,0,0,8,0.000,0.000,0.000,0.000,0.000
2018,WI,6424,Florence Utility Comm,MISO,DC,.,0.003,0.000,0.000,0.003,.,1,0,0,1,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,WI,8212,Hartford Electric,MISO,DC,0.005,0.001,0.000,0.000,0.006,1,1,0,0,2,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.005,0.001,0.000,0.000,0.006,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000
2018,WI,8574,"Jackson Electric Coop, Inc - (WI)",MISO,AC,0.369,0.074,.,.,0.443,84,3,.,.,87,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.013,.,.,0.013,.,1,.,.,1,.,.,.,.,0.000,0.001,0.018,.,.,0.019,1,1,.,.,2,0.000,0.000,0.000,0.000,0.000,0.370,0.105,0.000,0.000,0.475,85,5,0,0,90,0.000,0.000,0.000,0.000,0.000
2018,WI,9690,Jefferson Utilities,MISO,DC,0.008,0.020,0.000,0.000,0.028,2,1,0,0,3,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.008,0.020,0.000,0.000,0.028,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,WI,9922,Jump River Electric Coop Inc,MISO,AC,0.140,.,.,.,0.140,20,.,.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71.040,.,.,.,71.040,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.145,0.000,0.000,0.000,0.145,22,0,0,0,22,71.040,0.000,0.000,0.000,71.040
2018,WI,9936,Juneau Utility Comm,MISO,DC,.,0.005,0.000,0.000,0.005,.,1,0,0,1,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.005,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,WI,10056,City of Kaukauna,MISO,DC,.,0.194,0.000,0.000,0.194,.,4,0,0,4,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.040,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.234,0.000,0.000,0.234,0,5,0,0,5,0.000,0.000,0.000,0.000,0.000
2018,WI,10605,Lake Mills Light & Water,MISO,DC,0.004,0.061,0.000,0.000,0.065,1,4,0,0,5,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.004,0.061,0.000,0.000,0.065,1,4,0,0,5,0.000,0.000,0.000,0.000,0.000
2018,WI,11125,City of Lodi - (WI),MISO,DC,0.008,.,0.000,0.000,0.008,2,.,0,0,2,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2018,WI,11479,Madison Gas & Electric Co,MISO,AC,1.754,6.936,.,.,8.690,368,151,.,.,519,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.177,34.237,.,.,70.414,0.040,0.020,.,.,0.060,4,1,.,.,5,0.343,0.000,.,.,0.343,.,0.400,.,.,0.400,.,1,.,.,1,.,.,.,.,0.000,1.794,7.356,0.000,0.000,9.150,372,153,0,0,525,36.520,34.237,0.000,0.000,70.757
2018,WI,11571,Manitowoc Public Utilities,MISO,AC,0.016,.,.,.,0.016,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.000,0.000,0.000,0.016,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000
2018,WI,11740,City of Marshfield - (WI),MISO,AC,0.116,0.016,0.000,0.000,0.132,20,2,0,0,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21.954,5.742,.,.,27.696,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.116,0.016,0.000,0.000,0.132,20,2,0,0,22,21.954,5.742,0.000,0.000,27.696
2018,WI,12298,City of Menasha - (WI),MISO,DC,0.021,0.056,0.000,0.000,0.077,4,5,0,0,9,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.021,0.058,0.000,0.000,0.079,4,6,0,0,10,0.000,0.000,0.000,0.000,0.000
2018,WI,13036,Village of Mt. Horeb - (WI),MISO,DC,0.060,0.036,0.000,0.000,0.096,7,4,0,0,11,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.070,0.036,0.000,0.000,0.106,8,4,0,0,12,0.000,0.000,0.000,0.000,0.000
2018,WI,13145,Village of Muscoda - (WI),MISO,DC,.,0.006,0.000,0.000,0.006,.,1,0,0,1,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,WI,13438,Village of New Glarus - (WI),MISO,DC,0.008,0.013,0.000,0.000,0.021,1,3,0,0,4,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.008,0.013,0.000,0.000,0.021,1,3,0,0,4,0.000,0.000,0.000,0.000,0.000
2018,WI,13448,City of New Holstein - (WI),MISO,DC,0.021,0.008,0.000,0.000,0.029,3,2,0,0,5,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.020,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.021,0.028,0.000,0.000,0.049,3,3,0,0,6,0.000,0.000,0.000,0.000,0.000
2018,WI,13467,New London Electric&Water Util,MISO,DC,0.011,0.000,0.000,0.000,0.011,2,0,0,0,2,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.011,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2018,WI,13481,City of New Richmond,MISO,DC,.,0.447,0.000,0.000,0.447,.,3,0,0,3,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.447,0.000,0.000,0.447,0,3,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,WI,13697,North Central Power Co Inc,MISO,AC,0.094,.,.,.,0.094,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.403,.,.,.,14.403,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.094,0.000,0.000,0.000,0.094,13,0,0,0,13,14.403,0.000,0.000,0.000,14.403
2018,WI,13815,Northwestern Wisconsin Elec Co,MISO,AC,0.232,0.074,.,.,0.306,36,8,.,.,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,152.224,38.187,.,.,190.411,0.020,0.040,.,.,0.060,1,2,.,.,3,4.456,0.222,.,.,4.678,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.252,0.114,0.000,0.000,0.366,37,10,0,0,47,156.680,38.409,0.000,0.000,195.089
2018,WI,13936,Oakdale Electric Coop,MISO,AC,0.340,0.049,0.000,0.000,0.389,53,1,0,0,54,0.016,0.000,0.000,0.000,0.016,2,0,0,0,2,0.200,0.000,0.000,0.000,0.200,79,0,0,0,79,.,.,0.000,0.000,0.000,0.010,0.035,0.000,0.000,0.045,2,1,0,0,3,2.500,21.200,0.000,0.000,23.700,0.000,0.000,1.300,0.000,1.300,0,0,1,0,1,0.000,0.000,0.000,0.000,0.000,0.550,0.084,1.300,0.000,1.934,134,2,1,0,137,2.500,21.200,0.000,0.000,23.700
2018,WI,13963,Oconomowoc Utilities,MISO,DC,0.074,0.008,0.000,0.000,0.082,10,1,0,0,11,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.074,0.008,0.000,0.000,0.082,10,1,0,0,11,0.000,0.000,0.000,0.000,0.000
2018,WI,15034,Pierce-Pepin Coop Services,MISO,AC,0.438,.,.,.,0.438,53,.,.,.,53,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.122,.,.,.,0.122,7,.,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.560,0.000,0.000,0.000,0.560,60,0,0,0,60,0.000,0.000,0.000,0.000,0.000
2018,WI,15159,City of Plymouth - (WI),MISO,DC,0.129,0.690,0.000,0.000,0.819,22,9,0,0,31,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.100,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.130,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.229,0.820,0.000,0.000,1.049,23,10,0,0,33,0.000,0.000,0.000,0.000,0.000
2018,WI,15312,Village of Prairie Du Sac - (WI),MISO,DC,0.026,0.044,0.000,0.000,0.070,6,5,0,0,11,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.026,0.044,0.000,0.000,0.070,6,5,0,0,11,0.000,0.000,0.000,0.000,0.000
2018,WI,15344,Polk-Burnett Electric Coop,MISO,AC,0.539,.,.,.,0.539,72,.,.,.,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,113.800,.,.,.,113.800,0.042,.,.,.,0.042,2,.,.,.,2,60.000,.,.,.,60.000,0.022,.,.,.,0.022,1,.,.,.,1,0.400,.,.,.,0.400,0.603,0.000,0.000,0.000,0.603,75,0,0,0,75,174.200,0.000,0.000,0.000,174.200
2018,WI,15356,Price Electric Coop Inc,MISO,AC,0.135,.,.,.,0.135,21,.,.,.,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,110.600,.,.,.,110.600,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.135,0.000,0.000,0.000,0.135,21,0,0,0,21,110.600,0.000,0.000,0.000,110.600
2018,WI,15804,Reedsburg Utility Comm,MISO,DC,0.045,0.235,0.000,0.000,0.280,6,5,0,0,11,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.045,0.235,0.000,0.000,0.280,6,5,0,0,11,0.000,0.000,0.000,0.000,0.000
2018,WI,15938,Rice Lake Utilities,MISO,DC,0.008,0.003,.,.,0.011,1,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.003,0.000,0.000,0.011,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000
2018,WI,15978,City of Richland Center - (WI),MISO,DC,.,0.055,0.000,0.000,0.055,.,4,0,0,4,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.055,0,4,0,0,4,0.000,0.000,0.000,0.000,0.000
2018,WI,16082,City of River Falls,MISO,DC,0.102,0.018,0.000,0.000,0.120,17,1,0,0,18,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.102,0.018,0.000,0.000,0.120,17,1,0,0,18,0.000,0.000,0.000,0.000,0.000
2018,WI,16740,Scenic Rivers Energy Coop,MISO,AC,0.807,.,0.274,.,1.081,89,.,3,.,92,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.601,.,0.421,.,1.022,0.019,.,.,.,0.019,1,.,.,.,1,0.001,.,.,.,0.001,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.826,0.000,0.274,0.000,1.100,90,0,3,0,93,0.602,0.000,0.421,0.000,1.023
